,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.6840070310826504,0.051589383537436674,-247.22,201.16,0.6840070310826504,0.08462043676267836,-247.22,201.16,0.6840070310826504,0.3033230332189244,-247.22,201.16,0.6840070310826504,0.08095919158781446,-247.22,201.16,0.6840070310826504,64.53913677499827,-247.22,201.16,0.6840070310826504,0.027628587422725975,-247.22,201.16,0.6840070310826504,5.206501128191169e-06,-247.22,201.16,0.6840070310826504,0.009113892945834833,-247.22,201.16,0.6840070310826504,4.467431353547552e-06,-247.22,201.16,0.6840070310826504,3.700683735584526,-247.22,201.16,0.6840070310826504,0.0069349339822830655,-247.22,201.16,0.17637083097795364,0.0007017559678110184,False,True,False
0,0.5780447456880666,0.018058910081975132,-264.71,272.99,0.5780447456880666,0.06629786432569713,-264.71,272.99,0.5780447456880666,0.05717441837586309,-264.71,272.99,0.5780447456880666,0.043643114350375094,-264.71,272.99,0.5780447456880666,70.16588354246778,-264.71,272.99,0.5780447456880666,0.012352530811532961,-264.71,272.99,0.5780447456880666,5.503373460431948e-06,-264.71,272.99,0.5780447456880666,0.011629156692027826,-264.71,272.99,0.5780447456880666,4.722162262539789e-06,-264.71,272.99,0.5780447456880666,2.517047020671022,-264.71,272.99,0.5780447456880666,0.007230298619501872,-264.71,272.99,0.10407239819004525,7.020007020008129e-05,False,True,False
0,0.5179947748744895,0.002685491034117848,-168.85,106.85,0.5179947748744895,0.0019944513489196865,-168.85,106.85,0.5179947748744895,0.00748435633336937,-168.85,106.85,0.5179947748744895,0.0005035036860601049,-168.85,106.85,0.5179947748744895,29.943589218271754,-168.85,106.85,0.5179947748744895,0.009804517376874159,-168.85,106.85,0.5179947748744895,1.5635292847438528e-06,-168.85,106.85,0.5179947748744895,0.0012916814370634428,-168.85,106.85,0.5179947748744895,1.3415842188208964e-06,-168.85,106.85,0.5179947748744895,4.313466963741177,-168.85,106.85,0.5179947748744895,0.001291679751225413,-168.85,106.85,0.09949123798756358,0.0001504036504036777,False,True,False
0,0.5526793048671836,0.0044112416535536094,-324.07,474.78,0.5526793048671836,0.005241776645512864,-324.07,474.78,0.5526793048671836,0.014723545403628174,-324.07,474.78,0.5526793048671836,0.0012076036914334973,-324.07,474.78,0.5526793048671836,68.42397973957351,-324.07,474.78,0.5526793048671836,0.007649339624714649,-324.07,474.78,0.5526793048671836,3.540843086898361e-06,-324.07,474.78,0.5526793048671836,0.007537215714483735,-324.07,474.78,0.5526793048671836,3.0382156912923698e-06,-324.07,474.78,0.5526793048671836,1.9022392509396289,-324.07,474.78,0.5526793048671836,0.00458592134944583,-324.07,474.78,0.0904977375565611,-3.6066091111964724e-05,False,True,False
0,0.619962886376465,0.0015736652542786707,-228.88,192.97,0.619962886376465,0.0012025392724790678,-228.88,192.97,0.619962886376465,0.003595586473122393,-228.88,192.97,0.619962886376465,0.001666374137065946,-228.88,192.97,0.619962886376465,44.793320509857324,-228.88,192.97,0.619962886376465,0.01246242628164956,-228.88,192.97,0.619962886376465,3.4960910583461767e-06,-228.88,192.97,0.619962886376465,0.0070030791784163465,-228.88,192.97,0.619962886376465,2.999816272841011e-06,-228.88,192.97,0.619962886376465,2.077135712911448,-228.88,192.97,0.619962886376465,0.005451145623839739,-228.88,192.97,0.1085972850678733,-0.0001656721656721494,False,True,False
0,0.5096911434991457,0.0014148832188780258,-32.81,33.34,0.5096911434991457,0.00026983929681453765,-32.81,33.34,0.5096911434991457,0.0007780949356022413,-32.81,33.34,0.5096911434991457,0.0010559274797816408,-32.81,33.34,0.5096911434991457,12.938469704782332,-32.81,33.34,0.5096911434991457,0.009885292522957504,-32.81,33.34,0.5096911434991457,1.854642476789819e-08,-32.81,33.34,0.5096911434991457,6.515778976092934e-05,-32.81,33.34,0.5096911434991457,1.591373505245059e-08,-32.81,33.34,0.5096911434991457,1.7193540679779236,-32.81,33.34,0.5096911434991457,6.515776715537017e-05,-32.81,33.34,0.20802713397399658,-1.803304555595571e-05,False,True,False
0,0.5818653758004746,0.007440762377039431,-164.54,106.42,0.5818653758004746,0.007977678280623755,-164.54,106.42,0.5818653758004746,0.03165528531812733,-164.54,106.42,0.5818653758004746,0.0027432704125713242,-164.54,106.42,0.5818653758004746,26.189409112632216,-164.54,106.42,0.5818653758004746,0.010170209579581856,-164.54,106.42,0.5818653758004746,6.071138979470389e-07,-164.54,106.42,0.5818653758004746,0.0005956357310354873,-164.54,106.42,0.5818653758004746,5.209332709403159e-07,-164.54,106.42,0.5818653758004746,2.457203520580418,-164.54,106.42,0.5818653758004746,0.0005956349976227682,-164.54,106.42,0.2171945701357466,6.212706212705949e-05,False,True,False
0,0.5663841821396094,0.005234494418300461,-129.29,218.67,0.5663841821396094,0.0025728352211660545,-129.29,218.67,0.5663841821396094,0.0092714981524218,-129.29,218.67,0.5663841821396094,0.006969723393539363,-129.29,218.67,0.5663841821396094,30.477081248415196,-129.29,218.67,0.5663841821396094,0.02083306335913079,-129.29,218.67,0.5663841821396094,8.232829767521376e-07,-129.29,218.67,0.5663841821396094,0.0008056175022023166,-129.29,218.67,0.5663841821396094,7.064168608875819e-07,-129.29,218.67,0.5663841821396094,2.679627366018932,-129.29,218.67,0.5663841821396094,0.0008056165895399471,-129.29,218.67,0.10401356698699829,0.00048644140387257205,False,True,False
0,0.5322872990076154,0.004102539384070504,-182.76,136.49,0.5322872990076154,0.0001872330643891768,-182.76,136.49,0.5322872990076154,0.00042849878366781676,-182.76,136.49,0.5322872990076154,0.0047159745816813085,-182.76,136.49,0.5322872990076154,22.080816596853694,-182.76,136.49,0.5322872990076154,0.011820698714850641,-182.76,136.49,0.5322872990076154,3.6046539463703105e-07,-182.76,136.49,0.5322872990076154,0.00038718229685891724,-182.76,136.49,0.5322872990076154,3.092968514211827e-07,-182.76,136.49,0.5322872990076154,2.4740194400314133,-182.76,136.49,0.5322872990076154,0.0003871820349224655,-182.76,136.49,0.1990950226244344,0.00011793611793611441,False,True,False
0,0.5708647619694325,0.002501969269814985,-223.24,370.41,0.5708647619694325,0.001987832705355983,-223.24,370.41,0.5708647619694325,0.005477972519224888,-223.24,370.41,0.5708647619694325,0.00013546600842269258,-223.24,370.41,0.5708647619694325,48.308339021421425,-223.24,370.41,0.5708647619694325,0.01518590037659728,-223.24,370.41,0.5708647619694325,3.6199239967165328e-06,-223.24,370.41,0.5708647619694325,0.0073976308570150974,-223.24,370.41,0.5708647619694325,3.1060709605586812e-06,-223.24,370.41,0.5708647619694325,2.1510366006977155,-223.24,370.41,0.5708647619694325,0.004800575683032933,-223.24,370.41,0.0995475113122172,0.00020341275387146716,False,True,False
