,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.5456671928460154,0.005220054578614706,-210.57,170.49,0.5456671928460154,1.5535306768052632,-210.57,170.49,0.5456671928460154,0.9571567360380421,-210.57,170.49,0.5456671928460154,1.4553149974296145,-210.57,170.49,0.5456671928460154,48.3478113074181,-210.57,170.49,0.5456671928460154,0.017025358610284466,-210.57,170.49,0.5456671928460154,3.888655660076674e-06,-210.57,170.49,0.5456671928460154,0.013726252653373294,-210.57,170.49,0.5456671928460154,3.336655806125241e-06,-210.57,170.49,0.5456671928460154,6.401071771540701,-210.57,170.49,0.5456671928460154,0.0080867542676834,-210.57,170.49,0.15837104072398192,5.414180414178857e-05,False,True,False
0,0.5652045151216468,0.0021624084788528213,-117.63,161.67,0.5652045151216468,0.12600047605719358,-117.63,161.67,0.5652045151216468,0.6374992979566241,-117.63,161.67,0.5652045151216468,0.13425848102950452,-117.63,161.67,0.5652045151216468,42.891260478475246,-117.63,161.67,0.5652045151216468,0.01436708819283018,-117.63,161.67,0.5652045151216468,4.427017149377456e-06,-117.63,161.67,0.5652045151216468,0.0055861189468233005,-117.63,161.67,0.5652045151216468,3.7985961644634405e-06,-117.63,161.67,0.5652045151216468,2.82680964031807,-117.63,161.67,0.5652045151216468,0.004367575216049395,-117.63,161.67,0.1492368569813454,0.0002079210152604973,False,True,False
0,0.5953633557870345,0.0012900674291231528,-83.84,61.43,0.5953633557870345,0.056029005059959634,-83.84,61.43,0.5953633557870345,0.4807273029660279,-83.84,61.43,0.5953633557870345,0.03798661983623797,-83.84,61.43,0.5953633557870345,30.815797578991077,-83.84,61.43,0.5953633557870345,0.01351711663676443,-83.84,61.43,0.5953633557870345,2.349747315566174e-06,-83.84,61.43,0.5953633557870345,0.003728929551485296,-83.84,61.43,0.5953633557870345,2.016197552255497e-06,-83.84,61.43,0.5953633557870345,2.2688108088961028,-83.84,61.43,0.5953633557870345,0.003728918685693616,-83.84,61.43,0.14027149321266968,-6.563706563705719e-05,False,True,False
0,0.728978416522011,0.0018430375657262992,-155.15,174.4,0.728978416522011,0.21150397016359362,-155.15,174.4,0.728978416522011,0.8210905454823696,-155.15,174.4,0.728978416522011,0.22389983734631097,-155.15,174.4,0.728978416522011,36.66416035440366,-155.15,174.4,0.728978416522011,0.01197242009683953,-155.15,174.4,0.728978416522011,5.560227805405613e-06,-155.15,174.4,0.728978416522011,0.0114043911243839,-155.15,174.4,0.728978416522011,4.770946057465998e-06,-155.15,174.4,0.728978416522011,2.717181286200144,-155.15,174.4,0.728978416522011,0.004194967456723041,-155.15,174.4,0.14471452798191067,-0.0001774451682708687,False,True,False
0,0.3619027031362041,0.0018088495592388004,-240.0,254.02,0.3619027031362041,0.24477849308551394,-240.0,254.02,0.3619027031362041,0.5366761936094252,-240.0,254.02,0.3619027031362041,0.23197897775708715,-240.0,254.02,0.3619027031362041,50.807971753926495,-240.0,254.02,0.3619027031362041,0.01115954058897285,-240.0,254.02,0.3619027031362041,6.7549461594053685e-06,-240.0,254.02,0.3619027031362041,0.01299026785534358,-240.0,254.02,0.3619027031362041,5.79607254873241e-06,-240.0,254.02,0.3619027031362041,5.346260041315306,-240.0,254.02,0.3619027031362041,0.009515811804079817,-240.0,254.02,0.15384615384615385,0.00012390312390310286,False,True,False
0,0.7062650656038262,0.010294329956893646,-156.15,256.61,0.7062650656038262,2.410831205177867,-156.15,256.61,0.7062650656038262,4.897763132622334,-156.15,256.61,0.7062650656038262,2.2374797028871907,-156.15,256.61,0.7062650656038262,55.55606074757341,-156.15,256.61,0.7062650656038262,0.01733004842787194,-156.15,256.61,0.7062650656038262,2.639905364804571e-06,-156.15,256.61,0.7062650656038262,0.007787439614028824,-156.15,256.61,0.7062650656038262,2.265167279666687e-06,-156.15,256.61,0.7062650656038262,3.2973051284834427,-156.15,256.61,0.7062650656038262,0.007520611895893289,-156.15,256.61,0.13574660633484165,-0.00026373329125623505,False,True,False
0,0.39979715193795795,0.011095108793123922,-149.98,103.78,0.39979715193795795,1.8283909028957963,-149.98,103.78,0.39979715193795795,3.8913246716820917,-149.98,103.78,0.39979715193795795,1.537044040355453,-149.98,103.78,0.39979715193795795,38.21100962172415,-149.98,103.78,0.39979715193795795,0.01363191374369664,-149.98,103.78,0.39979715193795795,4.1230437395168e-06,-149.98,103.78,0.39979715193795795,0.012780592313213882,-149.98,103.78,0.39979715193795795,3.5377721852841567e-06,-149.98,103.78,0.39979715193795795,3.4918992733949756,-149.98,103.78,0.39979715193795795,0.00806044668214575,-149.98,103.78,0.14471452798191067,-0.00027132327132329447,False,True,False
0,0.5977445446576217,0.0020894875187522917,-62.59,41.53,0.5977445446576217,0.6273461013511316,-62.59,41.53,0.5977445446576217,0.8838232178465696,-62.59,41.53,0.5977445446576217,0.6978117512327829,-62.59,41.53,0.5977445446576217,26.85057212504722,-62.59,41.53,0.5977445446576217,0.02418660239755116,-62.59,41.53,0.5977445446576217,1.3610197486137137e-06,-62.59,41.53,0.5977445446576217,0.0008157081180055682,-62.59,41.53,0.5977445446576217,1.167821181259727e-06,-62.59,41.53,0.5977445446576217,2.4661379632148916,-62.59,41.53,0.5977445446576217,0.0008157032151808463,-62.59,41.53,0.14479638009049775,0.0006520749273043059,False,True,False
0,0.56609959805221,0.0011763578126965453,-57.35,40.97,0.56609959805221,0.15900389987099062,-57.35,40.97,0.56609959805221,0.6335833386447641,-57.35,40.97,0.56609959805221,0.1499309512876008,-57.35,40.97,0.56609959805221,24.464302070583955,-57.35,40.97,0.56609959805221,0.020569364950093396,-57.35,40.97,0.56609959805221,3.6468353482166157e-07,-57.35,40.97,0.56609959805221,0.0014655708716416413,-57.35,40.97,0.56609959805221,3.1291622098444676e-07,-57.35,40.97,0.56609959805221,2.839372226158732,-57.35,40.97,0.56609959805221,0.001465558047673974,-57.35,40.97,0.1492368569813454,0.0005111442611442584,False,True,False
0,0.4800783816749886,0.0010260976581189503,-59.61,35.5,0.4800783816749886,0.08072804056686313,-59.61,35.5,0.4800783816749886,0.4214754766914091,-59.61,35.5,0.4800783816749886,0.08617601798430131,-59.61,35.5,0.4800783816749886,24.63763450380953,-59.61,35.5,0.4800783816749886,0.016624490096488417,-59.61,35.5,0.4800783816749886,3.558893984910687e-07,-59.61,35.5,0.4800783816749886,0.000403222146025346,-59.61,35.5,0.4800783816749886,3.0537042402726656e-07,-59.61,35.5,0.4800783816749886,2.27006255169995,-59.61,35.5,0.4800783816749886,0.0004032184912416854,-59.61,35.5,0.15384615384615385,0.000332221832221821,False,True,False
