,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.46487374496749945,0.2827092651554643,-222.82,192.64,0.46487374496749945,0.5462439412666548,-222.82,192.64,0.46487374496749945,1.3140161467980773,-222.82,192.64,0.46487374496749945,0.4293327312168054,-222.82,192.64,0.46487374496749945,44.80811258900898,-222.82,192.64,0.46487374496749945,0.013811002919877288,-222.82,192.64,0.46487374496749945,6.493957693829725e-06,-222.82,192.64,0.46487374496749945,0.014898177555943578,-222.82,192.64,0.46487374496749945,5.5721317437042995e-06,-222.82,192.64,0.46487374496749945,7.208416142085811,-222.82,192.64,0.46487374496749945,0.010817683549470448,-222.82,192.64,0.19457013574660637,-4.291864842322678e-05,False,True,False
0,0.6374761421592986,0.1270143664501798,-33.58,32.65,0.6374761421592986,0.033789418698983636,-33.58,32.65,0.6374761421592986,0.018541942918993453,-33.58,32.65,0.6374761421592986,0.06451066885280886,-33.58,32.65,0.6374761421592986,13.208587639308462,-33.58,32.65,0.6374761421592986,0.02784119050337916,-33.58,32.65,0.6374761421592986,3.7028521887836256e-07,-33.58,32.65,0.6374761421592986,0.0004456424166016603,-33.58,32.65,0.6374761421592986,3.177227385230833e-07,-33.58,32.65,0.6374761421592986,1.8300512333615473,-33.58,32.65,0.6374761421592986,0.0004456417475175557,-33.58,32.65,0.10853589598643301,-0.0007830817830818158,False,True,False
0,0.5984915142228686,0.12628915941225696,-125.72,178.35,0.5984915142228686,0.13360204128091396,-125.72,178.35,0.5984915142228686,0.33698223423354184,-125.72,178.35,0.5984915142228686,0.195156234996487,-125.72,178.35,0.5984915142228686,36.27305094697384,-125.72,178.35,0.5984915142228686,0.02006271159874077,-125.72,178.35,0.5984915142228686,4.7857952061410765e-06,-125.72,178.35,0.5984915142228686,0.006774943019739158,-125.72,178.35,0.5984915142228686,4.106445197871315e-06,-125.72,178.35,0.5984915142228686,2.3927602306581433,-125.72,178.35,0.5984915142228686,0.006688870074498096,-125.72,178.35,0.0904977375565611,0.00038951378400923825,False,True,False
0,0.5360235454822885,0.12206837183554323,-283.57,149.34,0.5360235454822885,0.1208223837868731,-283.57,149.34,0.5360235454822885,0.32660468818131705,-283.57,149.34,0.5360235454822885,0.10306486419409043,-283.57,149.34,0.5360235454822885,50.92530725111167,-283.57,149.34,0.5360235454822885,0.018396034620684946,-283.57,149.34,0.5360235454822885,7.212301414245891e-06,-283.57,149.34,0.5360235454822885,0.013624357085714772,-283.57,149.34,0.5360235454822885,6.188505615561328e-06,-283.57,149.34,0.5360235454822885,2.326970102699979,-283.57,149.34,0.5360235454822885,0.012290222958382127,-283.57,149.34,0.09044657998869417,0.00034047034047032543,False,True,False
0,0.5471456691091094,0.17085841430306403,-240.18,345.41,0.5471456691091094,0.12339840236292042,-240.18,345.41,0.5471456691091094,0.4136122200851256,-240.18,345.41,0.5471456691091094,0.12658358406856648,-240.18,345.41,0.5471456691091094,48.48702222588819,-240.18,345.41,0.5471456691091094,0.02367707429329819,-240.18,345.41,0.5471456691091094,6.431430172346449e-06,-240.18,345.41,0.5471456691091094,0.007898782125882318,-240.18,345.41,0.5471456691091094,5.518480087235525e-06,-240.18,345.41,0.5471456691091094,3.3747998275470867,-240.18,345.41,0.5471456691091094,0.007696605148311964,-240.18,345.41,0.11764705882352942,0.0005015795015795087,False,True,False
0,0.5375616273736967,0.1787276915098251,-64.06,41.72,0.5375616273736967,0.14504949996859479,-64.06,41.72,0.5375616273736967,0.12752072553761343,-64.06,41.72,0.5375616273736967,0.07361802412651554,-64.06,41.72,0.5375616273736967,20.33395352530311,-64.06,41.72,0.5375616273736967,0.01358809639487277,-64.06,41.72,0.5375616273736967,1.1417092988633515e-06,-64.06,41.72,0.5375616273736967,0.012477952465401194,-64.06,41.72,0.5375616273736967,9.796421421598608e-07,-64.06,41.72,0.5375616273736967,2.1943923412497957,-64.06,41.72,0.5375616273736967,0.00917556180184548,-64.06,41.72,0.11305822498586772,-2.5652007303361526e-05,False,True,False
0,0.6252352617545757,0.134303729986467,-28.42,32.81,0.6252352617545757,0.0013047644806907885,-28.42,32.81,0.6252352617545757,0.003575752566042491,-28.42,32.81,0.6252352617545757,0.08042995315643153,-28.42,32.81,0.6252352617545757,11.560862941525304,-28.42,32.81,0.6252352617545757,0.03355223956469825,-28.42,32.81,0.6252352617545757,2.0980192257263845e-07,-28.42,32.81,0.6252352617545757,0.0003759459650531724,-28.42,32.81,0.6252352617545757,1.8002026002848144e-07,-28.42,32.81,0.6252352617545757,1.7886098183674086,-28.42,32.81,0.6252352617545757,0.0003758912081441191,-28.42,32.81,0.1085972850678733,0.0010014040014040331,False,True,False
0,0.5451937969382843,0.12140517847415612,-157.94,80.39,0.5451937969382843,0.007992539337568924,-157.94,80.39,0.5451937969382843,0.027085206751629017,-157.94,80.39,0.5451937969382843,0.07644967503140351,-157.94,80.39,0.5451937969382843,20.03575480886901,-157.94,80.39,0.5451937969382843,0.018999782512891635,-157.94,80.39,0.5451937969382843,1.0003822094480257e-06,-157.94,80.39,0.5451937969382843,0.013212466760331582,-157.94,80.39,0.5451937969382843,8.583766214551723e-07,-157.94,80.39,0.5451937969382843,3.9706001581406314,-157.94,80.39,0.5451937969382843,0.01125258254785954,-157.94,80.39,0.11312217194570137,-0.00037797263485336174,False,True,False
0,0.5842600200538584,0.0865521742470078,-54.59,67.58,0.5842600200538584,0.030708980494470475,-54.59,67.58,0.5842600200538584,0.08921774638521301,-54.59,67.58,0.5842600200538584,0.032230505114320934,-54.59,67.58,0.5842600200538584,19.329178685244994,-54.59,67.58,0.5842600200538584,0.025158212145163852,-54.59,67.58,0.5842600200538584,2.3133753333803038e-06,-54.59,67.58,0.5842600200538584,0.005220390752484328,-54.59,67.58,0.5842600200538584,1.984988621419389e-06,-54.59,67.58,0.5842600200538584,1.6535525283103525,-54.59,67.58,0.5842600200538584,0.005214542954798413,-54.59,67.58,0.10853589598643301,-0.0007223587223587456,False,True,False
0,0.5178963049886527,0.060656621791806184,-85.1,114.32,0.5178963049886527,0.039589714761423374,-85.1,114.32,0.5178963049886527,0.0959220269319931,-85.1,114.32,0.5178963049886527,0.05014017332102433,-85.1,114.32,0.5178963049886527,26.149039619252346,-85.1,114.32,0.5178963049886527,0.0185721732663349,-85.1,114.32,0.5178963049886527,5.865466055444706e-06,-85.1,114.32,0.5178963049886527,0.00878878329090699,-85.1,114.32,0.5178963049886527,5.032855331074545e-06,-85.1,114.32,0.5178963049886527,1.8925079643592848,-85.1,114.32,0.5178963049886527,0.0070683832635999155,-85.1,114.32,0.11312217194570137,-0.00028780740707348587,False,True,False
