,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.8093772040339593,0.10613128390882519,-350.9,254.55,0.8093772040339593,1.3812466797886,-350.9,254.55,0.8093772040339593,4.015225623171552,-350.9,254.55,0.8093772040339593,1.2437483087898045,-350.9,254.55,0.8093772040339593,71.7195970029334,-350.9,254.55,0.8093772040339593,0.014255885005298601,-350.9,254.55,0.8093772040339593,8.031894844408631e-06,-350.9,254.55,0.8093772040339593,0.016498053547988018,-350.9,254.55,0.8093772040339593,6.891756665915498e-06,-350.9,254.55,0.8093772040339593,7.184535621121526,-350.9,254.55,0.8093772040339593,0.013258782294465445,-350.9,254.55,0.13566986998304126,-7.055107055107558e-05,False,True,False
0,0.5011753694736609,0.017537739713963472,-130.88,122.37,0.5011753694736609,0.6476189676186476,-130.88,122.37,0.5011753694736609,0.46606750450800066,-130.88,122.37,0.5011753694736609,0.598452353739102,-130.88,122.37,0.5011753694736609,32.83983400426754,-130.88,122.37,0.5011753694736609,0.023692241642563883,-130.88,122.37,0.5011753694736609,2.2878092392021797e-06,-130.88,122.37,0.5011753694736609,0.003969812769010742,-130.88,122.37,0.5011753694736609,1.9630516683856773e-06,-130.88,122.37,0.5011753694736609,3.026005951339737,-130.88,122.37,0.5011753694736609,0.003969811519332538,-130.88,122.37,0.14027149321266968,0.0006313369249149529,False,True,False
0,0.5350604541869047,0.035224938747795836,-328.66,469.91,0.5350604541869047,0.7067120201821562,-328.66,469.91,0.5350604541869047,1.475382937964183,-328.66,469.91,0.5350604541869047,0.6344388389620893,-328.66,469.91,0.5350604541869047,82.48065551702376,-328.66,469.91,0.5350604541869047,0.011349921259835267,-328.66,469.91,0.5350604541869047,5.500784057924914e-06,-328.66,469.91,0.5350604541869047,0.013422372082916481,-328.66,469.91,0.5350604541869047,4.7199404291699185e-06,-328.66,469.91,0.5350604541869047,2.2158196705339135,-328.66,469.91,0.5350604541869047,0.006369018150976504,-328.66,469.91,0.09496890898812888,-8.353808353807725e-05,False,True,False
0,0.6260433727381767,0.020279674628638077,-238.21,254.48,0.6260433727381767,0.24658469449343198,-238.21,254.48,0.6260433727381767,0.5669938490425847,-238.21,254.48,0.6260433727381767,0.22122143163108818,-238.21,254.48,0.6260433727381767,70.19159195284121,-238.21,254.48,0.6260433727381767,0.011108513615709841,-238.21,254.48,0.6260433727381767,5.572843958571492e-06,-238.21,254.48,0.6260433727381767,0.010601351138434524,-238.21,254.48,0.6260433727381767,4.781771330874512e-06,-238.21,254.48,0.6260433727381767,2.4594349104205264,-238.21,254.48,0.6260433727381767,0.010280386912788209,-238.21,254.48,0.12669683257918554,0.00018620568620567046,False,True,False
0,0.5428036126777408,0.019173208354042365,-211.97,235.01,0.5428036126777408,0.1660978637575765,-211.97,235.01,0.5428036126777408,0.3268728502709739,-211.97,235.01,0.5428036126777408,0.12142407537389577,-211.97,235.01,0.5428036126777408,47.14253260898664,-211.97,235.01,0.5428036126777408,0.013938768101893224,-211.97,235.01,0.5428036126777408,2.612237909007548e-06,-211.97,235.01,0.5428036126777408,0.002755427917752245,-211.97,235.01,0.5428036126777408,2.2414272560966825e-06,-211.97,235.01,0.5428036126777408,2.5790785735596202,-211.97,235.01,0.5428036126777408,0.0027554282235573426,-211.97,235.01,0.14471452798191067,-0.00028857381150960504,False,True,False
0,0.554962345928599,0.012117781724401682,-50.81,57.12,0.554962345928599,0.01367369050698409,-50.81,57.12,0.554962345928599,0.0440289554259352,-50.81,57.12,0.554962345928599,0.04300733863687243,-50.81,57.12,0.554962345928599,22.143111341091284,-50.81,57.12,0.554962345928599,0.01659614982294847,-50.81,57.12,0.554962345928599,2.0595004151563867e-07,-50.81,57.12,0.554962345928599,0.0003901197585781753,-50.81,57.12,0.554962345928599,1.7671515862151172e-07,-50.81,57.12,0.554962345928599,2.3372764911041624,-50.81,57.12,0.554962345928599,0.0003901195721070624,-50.81,57.12,0.13122171945701358,-0.000325377325377359,False,True,False
0,0.5587845816518664,0.01177703849567111,-50.84,34.17,0.5587845816518664,0.007610888526634084,-50.84,34.17,0.5587845816518664,0.04128461927662645,-50.84,34.17,0.5587845816518664,0.04786916886295309,-50.84,34.17,0.5587845816518664,22.08879108316499,-50.84,34.17,0.5587845816518664,0.008907235428303859,-50.84,34.17,0.5587845816518664,5.566727243066687e-08,-50.84,34.17,0.5587845816518664,0.0003290568217031745,-50.84,34.17,0.5587845816518664,4.776522891288285e-08,-50.84,34.17,0.5587845816518664,2.117431067628853,-50.84,34.17,0.5587845816518664,0.0003290567128942586,-50.84,34.17,0.13122171945701358,-4.327930933436197e-05,False,True,False
0,0.5797662285398715,0.011926236164355493,-153.41,115.99,0.5797662285398715,0.009234593891532677,-153.41,115.99,0.5797662285398715,0.044628358391115494,-153.41,115.99,0.5797662285398715,0.0412323030372656,-153.41,115.99,0.5797662285398715,24.276597180217777,-153.41,115.99,0.5797662285398715,0.012579106072582627,-153.41,115.99,0.5797662285398715,1.1531689180563494e-06,-153.41,115.99,0.5797662285398715,0.0010926879612209437,-153.41,115.99,0.5797662285398715,9.89475053134433e-07,-153.41,115.99,0.5797662285398715,2.0132535937463434,-153.41,115.99,0.5797662285398715,0.001092686572399823,-153.41,115.99,0.12662521198417184,-0.00011530361530360813,False,True,False
0,0.5524056090982861,0.010787973346233725,-41.73,46.79,0.5524056090982861,0.0046844422810507465,-41.73,46.79,0.5524056090982861,0.024839157164519992,-41.73,46.79,0.5524056090982861,0.044882758916904505,-41.73,46.79,0.5524056090982861,17.719809343222956,-41.73,46.79,0.5524056090982861,0.010387532259697765,-41.73,46.79,0.5524056090982861,1.2759745586605846e-07,-41.73,46.79,0.5524056090982861,8.655853197249986e-05,-41.73,46.79,0.5524056090982861,1.094848269373124e-07,-41.73,46.79,0.5524056090982861,1.991531205015158,-41.73,46.79,0.5524056090982861,8.655849556717227e-05,-41.73,46.79,0.13122171945701358,-7.213218222393456e-05,False,True,False
0,0.5347936562060579,0.00945104290355924,-104.78,67.86,0.5347936562060579,0.00866034502087341,-104.78,67.86,0.5347936562060579,0.043579089480270346,-104.78,67.86,0.5347936562060579,0.03633720640643356,-104.78,67.86,0.5347936562060579,26.684585583356565,-104.78,67.86,0.5347936562060579,0.015057717056417619,-104.78,67.86,0.5347936562060579,1.6676610595768773e-06,-104.78,67.86,0.5347936562060579,0.0008140133855774601,-104.78,67.86,0.5347936562060579,1.4309343494241002e-06,-104.78,67.86,0.5347936562060579,2.2755790213623865,-104.78,67.86,0.5347936562060579,0.0008140122661949011,-104.78,67.86,0.12662521198417184,0.000396981396981459,False,True,False
0,0.5269795836532987,0.008689761701567714,-53.99,48.07,0.5269795836532987,0.005671760513908075,-53.99,48.07,0.5269795836532987,0.03695627398329471,-53.99,48.07,0.5269795836532987,0.03632169002788226,-53.99,48.07,0.5269795836532987,20.278438106991995,-53.99,48.07,0.5269795836532987,0.014572701752372887,-53.99,48.07,0.5269795836532987,4.1393170535650885e-07,-53.99,48.07,0.5269795836532987,0.00035724363912095845,-53.99,48.07,0.5269795836532987,3.551735480713371e-07,-53.99,48.07,0.5269795836532987,5.718783675106899,-53.99,48.07,0.5269795836532987,0.00035724339486177894,-53.99,48.07,0.13122171945701358,0.0002329869485832566,False,True,False
0,0.5766775543065306,0.008086133233705266,-51.87,40.93,0.5766775543065306,0.007370806608445441,-51.87,40.93,0.5766775543065306,0.021844517727562657,-51.87,40.93,0.5766775543065306,0.02512206063969679,-51.87,40.93,0.5766775543065306,21.55431380542289,-51.87,40.93,0.5766775543065306,0.013526720273241716,-51.87,40.93,0.5766775543065306,6.380968336629915e-08,-51.87,40.93,0.5766775543065306,5.157031937312279e-05,-51.87,40.93,0.5766775543065306,5.475181376357138e-08,-51.87,40.93,0.5766775543065306,2.380401500177701,-51.87,40.93,0.5766775543065306,5.157031307300372e-05,-51.87,40.93,0.13566986998304126,0.00013162513162511764,False,True,False
