,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.7478850563186312,0.09449027819890696,-687.52,603.23,0.7478850563186312,0.26836275846555085,-687.52,603.23,0.7478850563186312,0.759154049069291,-687.52,603.23,0.7478850563186312,0.30890686066667467,-687.52,603.23,0.7478850563186312,193.02819690226175,-687.52,603.23,0.7478850563186312,0.11086397318462013,-687.52,603.23,0.7478850563186312,1.4231632813695528e-05,-687.52,603.23,0.7478850563186312,0.01521788110185095,-687.52,603.23,0.7478850563186312,1.2211433567127254e-05,-687.52,603.23,0.7478850563186312,3.453912393709125,-687.52,603.23,0.7478850563186312,0.014994574394696439,-687.52,603.23,0.09044657998869417,-0.003358195858195885,False,True,False
0,0.43401431459333406,0.09491739483391277,-1092.57,743.27,0.43401431459333406,0.38041024156631276,-1092.57,743.27,0.43401431459333406,0.8577754926253179,-1092.57,743.27,0.43401431459333406,0.44783165072745973,-1092.57,743.27,0.43401431459333406,228.27078838191917,-1092.57,743.27,0.43401431459333406,0.061516375566266455,-1092.57,743.27,0.43401431459333406,1.1184974497012419e-05,-1092.57,743.27,0.43401431459333406,0.01445187544952791,-1092.57,743.27,0.43401431459333406,9.597252459242786e-06,-1092.57,743.27,0.43401431459333406,2.4621040273221295,-1092.57,743.27,0.43401431459333406,0.013367242573714832,-1092.57,743.27,0.13122171945701358,-0.0017495660798413145,False,True,False
0,0.5554144566448528,0.09659987724519838,-643.12,623.53,0.5554144566448528,0.2972525922709725,-643.12,623.53,0.5554144566448528,0.6611332512251747,-643.12,623.53,0.5554144566448528,0.3338126690875493,-643.12,623.53,0.5554144566448528,141.0859657278927,-643.12,623.53,0.5554144566448528,0.041216782352239065,-643.12,623.53,0.5554144566448528,7.193365915645823e-06,-643.12,623.53,0.5554144566448528,0.013744944946352637,-643.12,623.53,0.5554144566448528,6.172258036225762e-06,-643.12,623.53,0.5554144566448528,3.1998195366985835,-643.12,623.53,0.5554144566448528,0.009849477706601592,-643.12,623.53,0.13566986998304126,0.000243945243945249,False,True,False
0,0.6006444921097697,0.04857330726039495,-822.42,604.86,0.6006444921097697,0.18186377416891547,-822.42,604.86,0.6006444921097697,0.44668566421185035,-822.42,604.86,0.6006444921097697,0.18435577313119667,-822.42,604.86,0.6006444921097697,154.46473783236684,-822.42,604.86,0.6006444921097697,0.04118382495612196,-822.42,604.86,0.6006444921097697,1.2565705937076591e-05,-822.42,604.86,0.6006444921097697,0.016725600131185632,-822.42,604.86,0.6006444921097697,1.0781987231078805e-05,-822.42,604.86,0.6006444921097697,2.474608554849804,-822.42,604.86,0.6006444921097697,0.012744214084288177,-822.42,604.86,0.15837104072398192,-0.0011625453643802103,False,True,False
0,0.5138911013845174,0.020688271609757242,-727.28,394.18,0.5138911013845174,0.0021820834580450897,-727.28,394.18,0.5138911013845174,0.008816756743880555,-727.28,394.18,0.5138911013845174,0.02124779977542168,-727.28,394.18,0.5138911013845174,109.10325942803361,-727.28,394.18,0.5138911013845174,0.07522689753764977,-727.28,394.18,0.5138911013845174,1.1584592634672347e-07,-727.28,394.18,0.5138911013845174,0.000538149170439299,-727.28,394.18,0.5138911013845174,9.940144269629987e-08,-727.28,394.18,0.5138911013845174,2.3767622180162475,-727.28,394.18,0.5138911013845174,0.0005381343554016041,-727.28,394.18,0.07239819004524888,0.002278694278694255,False,True,False
0,0.557929890695054,0.032528050919516126,-545.71,691.01,0.557929890695054,0.06848601205988258,-545.71,691.01,0.557929890695054,0.145079725586308,-545.71,691.01,0.557929890695054,0.07375305922477501,-545.71,691.01,0.557929890695054,128.17725560513966,-545.71,691.01,0.557929890695054,0.07393407829874053,-545.71,691.01,0.557929890695054,9.268014088960284e-06,-545.71,691.01,0.557929890695054,0.01963787966088029,-545.71,691.01,0.557929890695054,7.952407136138696e-06,-545.71,691.01,0.557929890695054,2.68431193312448,-545.71,691.01,0.557929890695054,0.013702463211880954,-545.71,691.01,0.12210288298473713,0.0021931790005184524,False,True,False
0,0.5388882814647282,0.016528080071969316,-109.4,103.89,0.5388882814647282,0.02814660183129957,-109.4,103.89,0.5388882814647282,0.016055877586329738,-109.4,103.89,0.5388882814647282,0.023612890943028746,-109.4,103.89,0.5388882814647282,23.639601078137705,-109.4,103.89,0.5388882814647282,0.08619470299340656,-109.4,103.89,0.5388882814647282,8.478444184827908e-07,-109.4,103.89,0.5388882814647282,0.00084141393302333,-109.4,103.89,0.5388882814647282,7.274917732277956e-07,-109.4,103.89,0.5388882814647282,2.3101930046055963,-109.4,103.89,0.5388882814647282,0.000841413411239796,-109.4,103.89,0.13122171945701358,0.0026009126009126264,False,True,False
0,0.5760309236475603,0.014844235476165044,-259.22,102.06,0.5760309236475603,0.00036214301323257193,-259.22,102.06,0.5760309236475603,0.0013284610159643253,-259.22,102.06,0.5760309236475603,0.01588554152703852,-259.22,102.06,0.5760309236475603,36.0350438246212,-259.22,102.06,0.5760309236475603,0.09669479974393923,-259.22,102.06,0.5760309236475603,8.403661904052353e-07,-259.22,102.06,0.5760309236475603,0.0005586091095638926,-259.22,102.06,0.5760309236475603,7.210750895932231e-07,-259.22,102.06,0.5760309236475603,2.347282005072224,-259.22,102.06,0.5760309236475603,0.0005586085520894536,-259.22,102.06,0.13114754098360654,-0.003007010346459867,False,True,False
0,0.588863184832679,0.008320157423275545,-75.83,46.16,0.588863184832679,0.000987976954653273,-75.83,46.16,0.588863184832679,0.0066038812135691925,-75.83,46.16,0.588863184832679,0.009241450524188387,-75.83,46.16,0.588863184832679,32.61851489877636,-75.83,46.16,0.588863184832679,0.06642933161896657,-75.83,46.16,0.588863184832679,2.2125454569346973e-07,-75.83,46.16,0.588863184832679,0.00014467647379122432,-75.83,46.16,0.588863184832679,1.8984716803265608e-07,-75.83,46.16,0.588863184832679,1.7587709073626205,-75.83,46.16,0.588863184832679,0.0001446764326998767,-75.83,46.16,0.12669683257918554,-0.0020078975078975125,False,True,False
0,0.42725763915276627,0.016524815432644342,-849.75,518.27,0.42725763915276627,0.03538758433275765,-849.75,518.27,0.42725763915276627,0.08557086685165152,-849.75,518.27,0.42725763915276627,0.029250861126703193,-849.75,518.27,0.42725763915276627,177.6842329917582,-849.75,518.27,0.42725763915276627,0.03582048908120173,-849.75,518.27,0.42725763915276627,5.205698666595527e-06,-849.75,518.27,0.42725763915276627,0.024408945244977588,-849.75,518.27,0.42725763915276627,4.4667428024449735e-06,-849.75,518.27,0.42725763915276627,3.7741120402349044,-849.75,518.27,0.42725763915276627,0.009421795457524923,-849.75,518.27,0.1085972850678733,0.0008594549511980348,False,True,False
